Time,PPG
2015-07-24 12:45:46.3,367
2015-07-24 12:45:46.4,358
2015-07-24 12:45:46.4,427
2015-07-24 12:45:46.5,547
2015-07-24 12:45:46.5,559
2015-07-24 12:45:46.6,559
2015-07-24 12:45:46.6,545
2015-07-24 12:45:46.7,504
2015-07-24 12:45:46.7,451
2015-07-24 12:45:46.8,442
2015-07-24 12:45:46.9,431
2015-07-24 12:45:46.9,395
2015-07-24 12:45:46.9,386
2015-07-24 12:45:47.0,363
2015-07-24 12:45:47.0,370
2015-07-24 12:45:47.1,374
2015-07-24 12:45:47.1,390
2015-07-24 12:45:47.2,359
2015-07-24 12:45:47.2,311
2015-07-24 12:45:47.3,310
2015-07-24 12:45:47.3,310
2015-07-24 12:45:47.4,304
2015-07-24 12:45:47.4,314
2015-07-24 12:45:47.5,412
2015-07-24 12:45:47.5,507
2015-07-24 12:45:47.6,545
2015-07-24 12:45:47.6,546
2015-07-24 12:45:47.7,527
2015-07-24 12:45:47.7,471
2015-07-24 12:45:47.8,411
2015-07-24 12:45:47.8,404
2015-07-24 12:45:47.9,407
2015-07-24 12:45:47.9,394
2015-07-24 12:45:48.0,371
2015-07-24 12:45:48.0,361
2015-07-24 12:45:48.1,351
2015-07-24 12:45:48.1,330
2015-07-24 12:45:48.2,334
2015-07-24 12:45:48.2,337
2015-07-24 12:45:48.3,339
2015-07-24 12:45:48.3,336
2015-07-24 12:45:48.4,337
2015-07-24 12:45:48.4,360
2015-07-24 12:45:48.5,416
2015-07-24 12:45:48.5,506
2015-07-24 12:45:48.6,537
2015-07-24 12:45:48.6,536
2015-07-24 12:45:48.7,498
2015-07-24 12:45:48.7,458
2015-07-24 12:45:48.8,409
2015-07-24 12:45:48.8,391
2015-07-24 12:45:48.9,404
2015-07-24 12:45:48.9,392
2015-07-24 12:45:49.0,355
2015-07-24 12:45:49.0,320
2015-07-24 12:45:49.1,319
2015-07-24 12:45:49.1,326
2015-07-24 12:45:49.2,342
2015-07-24 12:45:49.2,345
2015-07-24 12:45:49.3,328
2015-07-24 12:45:49.3,334
2015-07-24 12:45:49.4,327
2015-07-24 12:45:49.4,358
2015-07-24 12:45:49.5,428
2015-07-24 12:45:49.5,520
2015-07-24 12:45:49.6,557
2015-07-24 12:45:49.6,546
2015-07-24 12:45:49.7,519
2015-07-24 12:45:49.7,475
2015-07-24 12:45:49.8,473
2015-07-24 12:45:49.8,472
2015-07-24 12:45:49.9,437
2015-07-24 12:45:49.9,410
2015-07-24 12:45:50.0,406
2015-07-24 12:45:50.0,406
2015-07-24 12:45:50.1,390
2015-07-24 12:45:50.1,419
2015-07-24 12:45:50.2,457
2015-07-24 12:45:50.2,500
2015-07-24 12:45:50.3,550
2015-07-24 12:45:50.3,559
2015-07-24 12:45:50.4,559
2015-07-24 12:45:50.4,561
2015-07-24 12:45:50.5,567
2015-07-24 12:45:50.5,571
2015-07-24 12:45:50.6,571
2015-07-24 12:45:50.6,559
2015-07-24 12:45:50.7,559
2015-07-24 12:45:50.7,560
2015-07-24 12:45:50.8,555
2015-07-24 12:45:50.8,538
2015-07-24 12:45:50.9,483
2015-07-24 12:45:50.9,410
2015-07-24 12:45:51.0,371
2015-07-24 12:45:51.0,357
2015-07-24 12:45:51.1,354
2015-07-24 12:45:51.1,329
2015-07-24 12:45:51.2,322
2015-07-24 12:45:51.2,315
2015-07-24 12:45:51.3,288
2015-07-24 12:45:51.3,314
2015-07-24 12:45:51.4,404
2015-07-24 12:45:51.4,489
2015-07-24 12:45:51.5,501
2015-07-24 12:45:51.5,479
2015-07-24 12:45:51.6,440
2015-07-24 12:45:51.6,399
2015-07-24 12:45:51.7,388
2015-07-24 12:45:51.7,379
2015-07-24 12:45:51.8,363
2015-07-24 12:45:51.8,345
2015-07-24 12:45:51.9,386
2015-07-24 12:45:51.9,391
2015-07-24 12:45:52.0,353
2015-07-24 12:45:52.0,329
2015-07-24 12:45:52.1,327
2015-07-24 12:45:52.2,328
2015-07-24 12:45:52.2,313
2015-07-24 12:45:52.2,354
2015-07-24 12:45:52.3,464
2015-07-24 12:45:52.4,545
2015-07-24 12:45:52.4,557
2015-07-24 12:45:52.4,536
2015-07-24 12:45:52.5,492
2015-07-24 12:45:52.6,441
2015-07-24 12:45:52.6,427
2015-07-24 12:45:52.7,417
2015-07-24 12:45:52.7,400
2015-07-24 12:45:52.8,378
2015-07-24 12:45:52.8,359
2015-07-24 12:45:52.9,344
2015-07-24 12:45:52.9,311
2015-07-24 12:45:53.0,298
2015-07-24 12:45:53.0,299
2015-07-24 12:45:53.1,304
2015-07-24 12:45:53.1,300
2015-07-24 12:45:53.2,338
2015-07-24 12:45:53.2,446
2015-07-24 12:45:53.3,566
2015-07-24 12:45:53.3,560
2015-07-24 12:45:53.4,560
2015-07-24 12:45:53.4,551
2015-07-24 12:45:53.5,513
2015-07-24 12:45:53.5,490
2015-07-24 12:45:53.6,455
2015-07-24 12:45:53.6,426
2015-07-24 12:45:53.7,396
2015-07-24 12:45:53.7,377
2015-07-24 12:45:53.8,358
2015-07-24 12:45:53.8,339
2015-07-24 12:45:53.9,343
2015-07-24 12:45:53.9,337
2015-07-24 12:45:54.0,331
2015-07-24 12:45:54.0,346
2015-07-24 12:45:54.1,454
2015-07-24 12:45:54.1,568
2015-07-24 12:45:54.2,564
2015-07-24 12:45:54.2,560
2015-07-24 12:45:54.3,551
2015-07-24 12:45:54.3,519
2015-07-24 12:45:54.4,477
2015-07-24 12:45:54.4,434
2015-07-24 12:45:54.5,409
2015-07-24 12:45:54.5,364
2015-07-24 12:45:54.6,357
2015-07-24 12:45:54.6,381
2015-07-24 12:45:54.7,377
2015-07-24 12:45:54.7,358
2015-07-24 12:45:54.8,340
2015-07-24 12:45:54.8,325
2015-07-24 12:45:54.9,323
2015-07-24 12:45:54.9,427
2015-07-24 12:45:55.0,557
2015-07-24 12:45:55.0,559
2015-07-24 12:45:55.1,559
2015-07-24 12:45:55.1,548
2015-07-24 12:45:55.2,498
2015-07-24 12:45:55.2,434
2015-07-24 12:45:55.3,407
2015-07-24 12:45:55.3,387
2015-07-24 12:45:55.4,345
2015-07-24 12:45:55.4,330
2015-07-24 12:45:55.5,316
2015-07-24 12:45:55.5,309
2015-07-24 12:45:55.6,296
2015-07-24 12:45:55.6,302
2015-07-24 12:45:55.7,299
2015-07-24 12:45:55.7,283
2015-07-24 12:45:55.8,313
2015-07-24 12:45:55.8,358
2015-07-24 12:45:55.9,460
2015-07-24 12:45:55.9,556
2015-07-24 12:45:56.0,561
2015-07-24 12:45:56.0,560
2015-07-24 12:45:56.1,524
2015-07-24 12:45:56.1,488
2015-07-24 12:45:56.2,447
2015-07-24 12:45:56.2,417
2015-07-24 12:45:56.3,364
2015-07-24 12:45:56.3,324
2015-07-24 12:45:56.4,299
2015-07-24 12:45:56.4,282
2015-07-24 12:45:56.5,281
2015-07-24 12:45:56.5,302
2015-07-24 12:45:56.6,308
2015-07-24 12:45:56.6,277
2015-07-24 12:45:56.7,274
2015-07-24 12:45:56.7,290
2015-07-24 12:45:56.8,287
2015-07-24 12:45:56.8,290
2015-07-24 12:45:56.9,321
2015-07-24 12:45:56.9,436
2015-07-24 12:45:57.0,555
2015-07-24 12:45:57.0,559
2015-07-24 12:45:57.1,559
2015-07-24 12:45:57.1,545
2015-07-24 12:45:57.2,522
2015-07-24 12:45:57.2,495
2015-07-24 12:45:57.3,467
2015-07-24 12:45:57.3,446
2015-07-24 12:45:57.4,433
2015-07-24 12:45:57.4,382
2015-07-24 12:45:57.5,355
2015-07-24 12:45:57.5,330
2015-07-24 12:45:57.6,333
2015-07-24 12:45:57.6,341
2015-07-24 12:45:57.7,332
2015-07-24 12:45:57.7,349
2015-07-24 12:45:57.8,348
2015-07-24 12:45:57.8,347
2015-07-24 12:45:57.9,356
2015-07-24 12:45:57.9,376
2015-07-24 12:45:58.0,399
2015-07-24 12:45:58.0,494
2015-07-24 12:45:58.1,561
2015-07-24 12:45:58.1,554
2015-07-24 12:45:58.2,524
2015-07-24 12:45:58.2,451
2015-07-24 12:45:58.3,425
2015-07-24 12:45:58.3,413
2015-07-24 12:45:58.4,397
2015-07-24 12:45:58.4,395
2015-07-24 12:45:58.5,386
2015-07-24 12:45:58.5,380
2015-07-24 12:45:58.6,368
2015-07-24 12:45:58.6,380
2015-07-24 12:45:58.7,389
2015-07-24 12:45:58.7,387
2015-07-24 12:45:58.8,399
2015-07-24 12:45:58.8,408
2015-07-24 12:45:58.9,393
2015-07-24 12:45:58.9,360
2015-07-24 12:45:59.0,354
2015-07-24 12:45:59.0,360
2015-07-24 12:45:59.1,393
2015-07-24 12:45:59.1,479
2015-07-24 12:45:59.2,534
2015-07-24 12:45:59.2,534
2015-07-24 12:45:59.3,470
2015-07-24 12:45:59.3,410
2015-07-24 12:45:59.4,371
2015-07-24 12:45:59.4,335
2015-07-24 12:45:59.5,312
2015-07-24 12:45:59.5,278
2015-07-24 12:45:59.6,236
2015-07-24 12:45:59.6,197
2015-07-24 12:45:59.7,194
2015-07-24 12:45:59.8,209
2015-07-24 12:45:59.8,224
2015-07-24 12:45:59.8,257
2015-07-24 12:45:59.9,292
2015-07-24 12:45:59.9,322
2015-07-24 12:46:00.0,352
2015-07-24 12:46:00.0,386
2015-07-24 12:46:00.1,408
2015-07-24 12:46:00.2,484
2015-07-24 12:46:00.2,582
2015-07-24 12:46:00.2,561
2015-07-24 12:46:00.3,560
2015-07-24 12:46:00.3,559
2015-07-24 12:46:00.4,558
2015-07-24 12:46:00.5,560
2015-07-24 12:46:00.5,560
2015-07-24 12:46:00.6,551
2015-07-24 12:46:00.6,533
2015-07-24 12:46:00.7,499
2015-07-24 12:46:00.7,468
2015-07-24 12:46:00.8,489
2015-07-24 12:46:00.8,513
2015-07-24 12:46:00.9,523
2015-07-24 12:46:00.9,547
2015-07-24 12:46:01.0,558
2015-07-24 12:46:01.0,527
2015-07-24 12:46:01.1,479
2015-07-24 12:46:01.1,470
2015-07-24 12:46:01.2,521
2015-07-24 12:46:01.2,560
2015-07-24 12:46:01.3,529
2015-07-24 12:46:01.3,492
2015-07-24 12:46:01.4,476
2015-07-24 12:46:01.4,494
2015-07-24 12:46:01.5,505
2015-07-24 12:46:01.5,474
2015-07-24 12:46:01.6,407
2015-07-24 12:46:01.6,371
2015-07-24 12:46:01.7,376
2015-07-24 12:46:01.7,414
2015-07-24 12:46:01.8,409
2015-07-24 12:46:01.8,397
2015-07-24 12:46:01.9,376
2015-07-24 12:46:01.9,355
2015-07-24 12:46:02.0,357
2015-07-24 12:46:02.0,426
2015-07-24 12:46:02.1,502
2015-07-24 12:46:02.1,509
2015-07-24 12:46:02.2,492
2015-07-24 12:46:02.2,476
2015-07-24 12:46:02.3,457
2015-07-24 12:46:02.3,446
2015-07-24 12:46:02.4,432
2015-07-24 12:46:02.4,376
2015-07-24 12:46:02.5,324
2015-07-24 12:46:02.5,344
2015-07-24 12:46:02.6,340
2015-07-24 12:46:02.6,307
2015-07-24 12:46:02.7,254
2015-07-24 12:46:02.7,257
2015-07-24 12:46:02.8,329
2015-07-24 12:46:02.8,438
2015-07-24 12:46:02.9,546
2015-07-24 12:46:02.9,560
2015-07-24 12:46:03.0,561
2015-07-24 12:46:03.0,521
2015-07-24 12:46:03.1,490
2015-07-24 12:46:03.1,476
2015-07-24 12:46:03.2,439
2015-07-24 12:46:03.2,418
2015-07-24 12:46:03.3,412
2015-07-24 12:46:03.3,380
2015-07-24 12:46:03.4,354
2015-07-24 12:46:03.4,356
2015-07-24 12:46:03.5,336
2015-07-24 12:46:03.5,355
2015-07-24 12:46:03.6,501
2015-07-24 12:46:03.6,630
2015-07-24 12:46:03.7,641
2015-07-24 12:46:03.7,589
2015-07-24 12:46:03.8,559
2015-07-24 12:46:03.8,559
2015-07-24 12:46:03.9,529
2015-07-24 12:46:03.9,511
2015-07-24 12:46:04.0,449
2015-07-24 12:46:04.0,401
2015-07-24 12:46:04.1,363
2015-07-24 12:46:04.1,339
2015-07-24 12:46:04.2,353
2015-07-24 12:46:04.2,321
2015-07-24 12:46:04.3,310
2015-07-24 12:46:04.3,439
2015-07-24 12:46:04.4,641
2015-07-24 12:46:04.4,636
2015-07-24 12:46:04.5,567
2015-07-24 12:46:04.5,559
2015-07-24 12:46:04.6,542
2015-07-24 12:46:04.6,498
2015-07-24 12:46:04.7,439
2015-07-24 12:46:04.7,389
2015-07-24 12:46:04.8,335
2015-07-24 12:46:04.8,304
2015-07-24 12:46:04.9,279
2015-07-24 12:46:04.9,250
2015-07-24 12:46:05.0,241
2015-07-24 12:46:05.0,235
2015-07-24 12:46:05.1,244
2015-07-24 12:46:05.1,341
2015-07-24 12:46:05.2,613
2015-07-24 12:46:05.2,696
2015-07-24 12:46:05.3,639
2015-07-24 12:46:05.3,546
2015-07-24 12:46:05.4,529
2015-07-24 12:46:05.4,459
2015-07-24 12:46:05.5,366
2015-07-24 12:46:05.5,316
2015-07-24 12:46:05.6,278
2015-07-24 12:46:05.6,244
2015-07-24 12:46:05.7,218
2015-07-24 12:46:05.7,215
2015-07-24 12:46:05.8,218
2015-07-24 12:46:05.8,192
2015-07-24 12:46:05.9,199
2015-07-24 12:46:05.9,206
2015-07-24 12:46:06.0,245
2015-07-24 12:46:06.0,420
2015-07-24 12:46:06.1,664
2015-07-24 12:46:06.1,702
2015-07-24 12:46:06.2,616
2015-07-24 12:46:06.2,547
2015-07-24 12:46:06.3,531
2015-07-24 12:46:06.3,477
2015-07-24 12:46:06.4,430
2015-07-24 12:46:06.4,407
2015-07-24 12:46:06.5,352
2015-07-24 12:46:06.5,286
2015-07-24 12:46:06.6,264
2015-07-24 12:46:06.6,250
2015-07-24 12:46:06.7,237
2015-07-24 12:46:06.7,224
2015-07-24 12:46:06.8,234
2015-07-24 12:46:06.8,247
2015-07-24 12:46:06.9,274
2015-07-24 12:46:06.9,294
2015-07-24 12:46:07.0,309
2015-07-24 12:46:07.0,480
2015-07-24 12:46:07.1,675
2015-07-24 12:46:07.1,728
2015-07-24 12:46:07.2,663
2015-07-24 12:46:07.2,545
2015-07-24 12:46:07.3,554
2015-07-24 12:46:07.3,521
2015-07-24 12:46:07.4,469
2015-07-24 12:46:07.4,405
2015-07-24 12:46:07.5,370
2015-07-24 12:46:07.5,341
2015-07-24 12:46:07.6,314
2015-07-24 12:46:07.6,313
2015-07-24 12:46:07.7,328
2015-07-24 12:46:07.7,362
2015-07-24 12:46:07.8,390
2015-07-24 12:46:07.8,436
2015-07-24 12:46:07.9,464
2015-07-24 12:46:07.9,454
2015-07-24 12:46:08.0,474
2015-07-24 12:46:08.0,564
2015-07-24 12:46:08.1,560
2015-07-24 12:46:08.2,559
2015-07-24 12:46:08.2,547
2015-07-24 12:46:08.3,479
2015-07-24 12:46:08.3,380
2015-07-24 12:46:08.3,305
2015-07-24 12:46:08.4,236
2015-07-24 12:46:08.5,184
2015-07-24 12:46:08.5,138
2015-07-24 12:46:08.6,133
2015-07-24 12:46:08.6,136
2015-07-24 12:46:08.7,139
2015-07-24 12:46:08.7,170
2015-07-24 12:46:08.8,207
2015-07-24 12:46:08.8,255
2015-07-24 12:46:08.9,295
2015-07-24 12:46:08.9,343
2015-07-24 12:46:09.0,372
2015-07-24 12:46:09.0,379
2015-07-24 12:46:09.1,449
2015-07-24 12:46:09.1,625
2015-07-24 12:46:09.2,660
2015-07-24 12:46:09.2,594
2015-07-24 12:46:09.3,559
2015-07-24 12:46:09.3,560
2015-07-24 12:46:09.4,546
2015-07-24 12:46:09.4,537
2015-07-24 12:46:09.5,512
2015-07-24 12:46:09.5,476
2015-07-24 12:46:09.6,414
2015-07-24 12:46:09.6,387
2015-07-24 12:46:09.7,370
2015-07-24 12:46:09.7,348
2015-07-24 12:46:09.8,350
2015-07-24 12:46:09.8,349
2015-07-24 12:46:09.9,338
2015-07-24 12:46:09.9,313
2015-07-24 12:46:10.0,344
2015-07-24 12:46:10.0,553
2015-07-24 12:46:10.1,622
2015-07-24 12:46:10.1,559
2015-07-24 12:46:10.2,560
2015-07-24 12:46:10.2,560
2015-07-24 12:46:10.3,527
2015-07-24 12:46:10.3,503
2015-07-24 12:46:10.4,466
2015-07-24 12:46:10.4,440
2015-07-24 12:46:10.5,424
2015-07-24 12:46:10.5,401
2015-07-24 12:46:10.6,375
2015-07-24 12:46:10.6,339
2015-07-24 12:46:10.7,326
2015-07-24 12:46:10.7,319
2015-07-24 12:46:10.8,337
2015-07-24 12:46:10.8,340
2015-07-24 12:46:10.9,394
2015-07-24 12:46:10.9,584
2015-07-24 12:46:11.0,603
2015-07-24 12:46:11.0,561
2015-07-24 12:46:11.1,559
2015-07-24 12:46:11.1,560
2015-07-24 12:46:11.2,555
2015-07-24 12:46:11.2,541
2015-07-24 12:46:11.3,494
2015-07-24 12:46:11.3,443
2015-07-24 12:46:11.4,425
2015-07-24 12:46:11.4,434
2015-07-24 12:46:11.5,413
2015-07-24 12:46:11.5,344
2015-07-24 12:46:11.6,328
2015-07-24 12:46:11.6,315
2015-07-24 12:46:11.7,274
2015-07-24 12:46:11.7,240
2015-07-24 12:46:11.8,255
2015-07-24 12:46:11.8,359
2015-07-24 12:46:11.9,415
2015-07-24 12:46:11.9,407
2015-07-24 12:46:12.0,332
2015-07-24 12:46:12.0,271
2015-07-24 12:46:12.1,289
2015-07-24 12:46:12.1,320
2015-07-24 12:46:12.2,334
2015-07-24 12:46:12.2,319
2015-07-24 12:46:12.3,325
2015-07-24 12:46:12.3,328
2015-07-24 12:46:12.4,325
2015-07-24 12:46:12.4,334
2015-07-24 12:46:12.5,340
2015-07-24 12:46:12.5,349
2015-07-24 12:46:12.6,359
2015-07-24 12:46:12.6,477
2015-07-24 12:46:12.7,584
2015-07-24 12:46:12.7,559
2015-07-24 12:46:12.8,542
2015-07-24 12:46:12.8,488
2015-07-24 12:46:12.9,441
2015-07-24 12:46:12.9,428
2015-07-24 12:46:13.0,433
2015-07-24 12:46:13.0,431
2015-07-24 12:46:13.1,411
2015-07-24 12:46:13.1,408
2015-07-24 12:46:13.2,409
2015-07-24 12:46:13.2,409
2015-07-24 12:46:13.3,402
2015-07-24 12:46:13.3,405
2015-07-24 12:46:13.4,402
2015-07-24 12:46:13.4,438
2015-07-24 12:46:13.5,583
2015-07-24 12:46:13.5,559
2015-07-24 12:46:13.6,560
2015-07-24 12:46:13.6,520
2015-07-24 12:46:13.7,478
2015-07-24 12:46:13.7,452
2015-07-24 12:46:13.8,450
2015-07-24 12:46:13.8,451
2015-07-24 12:46:13.9,416
2015-07-24 12:46:13.9,365
2015-07-24 12:46:14.0,327
2015-07-24 12:46:14.0,331
2015-07-24 12:46:14.1,340
2015-07-24 12:46:14.1,335
2015-07-24 12:46:14.2,358
2015-07-24 12:46:14.2,483
2015-07-24 12:46:14.3,632
2015-07-24 12:46:14.3,602
2015-07-24 12:46:14.4,559
2015-07-24 12:46:14.4,559
2015-07-24 12:46:14.5,540
2015-07-24 12:46:14.5,507
2015-07-24 12:46:14.6,469
2015-07-24 12:46:14.6,429
2015-07-24 12:46:14.7,384
2015-07-24 12:46:14.7,365
2015-07-24 12:46:14.8,353
2015-07-24 12:46:14.8,345
2015-07-24 12:46:14.9,342
2015-07-24 12:46:14.9,344
2015-07-24 12:46:15.0,337
2015-07-24 12:46:15.0,337
2015-07-24 12:46:15.1,478
2015-07-24 12:46:15.1,625
2015-07-24 12:46:15.2,590
2015-07-24 12:46:15.2,560
2015-07-24 12:46:15.3,560
2015-07-24 12:46:15.3,529
2015-07-24 12:46:15.4,476
2015-07-24 12:46:15.4,448
2015-07-24 12:46:15.5,426
2015-07-24 12:46:15.5,398
2015-07-24 12:46:15.6,361
2015-07-24 12:46:15.6,345
2015-07-24 12:46:15.7,338
2015-07-24 12:46:15.7,326
2015-07-24 12:46:15.8,338
2015-07-24 12:46:15.8,342
2015-07-24 12:46:15.9,338
2015-07-24 12:46:15.9,326
2015-07-24 12:46:16.0,414
2015-07-24 12:46:16.0,628
2015-07-24 12:46:16.1,651
2015-07-24 12:46:16.1,642
2015-07-24 12:46:16.2,599
2015-07-24 12:46:16.3,561
2015-07-24 12:46:16.3,560
2015-07-24 12:46:16.3,559
2015-07-24 12:46:16.4,559
2015-07-24 12:46:16.5,560
2015-07-24 12:46:16.5,529
2015-07-24 12:46:16.5,490
2015-07-24 12:46:16.6,453
2015-07-24 12:46:16.7,418
2015-07-24 12:46:16.7,399
2015-07-24 12:46:16.8,391
2015-07-24 12:46:16.8,375
2015-07-24 12:46:16.9,371
2015-07-24 12:46:16.9,308
2015-07-24 12:46:17.0,269
2015-07-24 12:46:17.0,324
2015-07-24 12:46:17.1,492
2015-07-24 12:46:17.1,574
2015-07-24 12:46:17.2,560
2015-07-24 12:46:17.2,549
2015-07-24 12:46:17.3,518
2015-07-24 12:46:17.3,469
2015-07-24 12:46:17.4,432
2015-07-24 12:46:17.4,402
2015-07-24 12:46:17.5,358
2015-07-24 12:46:17.5,295
2015-07-24 12:46:17.6,248
2015-07-24 12:46:17.6,221
2015-07-24 12:46:17.7,215
2015-07-24 12:46:17.7,216
2015-07-24 12:46:17.8,231
2015-07-24 12:46:17.8,244
2015-07-24 12:46:17.9,220
2015-07-24 12:46:17.9,216
2015-07-24 12:46:18.0,256
2015-07-24 12:46:18.0,340
2015-07-24 12:46:18.1,426
2015-07-24 12:46:18.1,472
2015-07-24 12:46:18.2,440
2015-07-24 12:46:18.2,399
2015-07-24 12:46:18.3,404
2015-07-24 12:46:18.3,382
2015-07-24 12:46:18.4,355
2015-07-24 12:46:18.4,344
2015-07-24 12:46:18.5,341
2015-07-24 12:46:18.5,329
2015-07-24 12:46:18.6,318
2015-07-24 12:46:18.6,328
2015-07-24 12:46:18.7,330
2015-07-24 12:46:18.7,329
2015-07-24 12:46:18.8,325
2015-07-24 12:46:18.8,342
2015-07-24 12:46:18.9,340
2015-07-24 12:46:18.9,393
2015-07-24 12:46:19.0,497
2015-07-24 12:46:19.0,565
2015-07-24 12:46:19.1,560
2015-07-24 12:46:19.1,560
2015-07-24 12:46:19.2,560
2015-07-24 12:46:19.2,548
2015-07-24 12:46:19.3,521
2015-07-24 12:46:19.3,459
2015-07-24 12:46:19.4,417
2015-07-24 12:46:19.4,400
2015-07-24 12:46:19.5,378
2015-07-24 12:46:19.5,378
2015-07-24 12:46:19.6,359
2015-07-24 12:46:19.6,343
2015-07-24 12:46:19.7,348
2015-07-24 12:46:19.7,347
2015-07-24 12:46:19.8,358
2015-07-24 12:46:19.8,416
2015-07-24 12:46:19.9,526
2015-07-24 12:46:19.9,559
2015-07-24 12:46:20.0,559
2015-07-24 12:46:20.0,527
2015-07-24 12:46:20.1,489
2015-07-24 12:46:20.1,447
2015-07-24 12:46:20.2,419
2015-07-24 12:46:20.2,409
2015-07-24 12:46:20.3,388
2015-07-24 12:46:20.3,368
2015-07-24 12:46:20.4,344
2015-07-24 12:46:20.4,344
2015-07-24 12:46:20.5,349
2015-07-24 12:46:20.5,341
2015-07-24 12:46:20.6,338
2015-07-24 12:46:20.6,337
2015-07-24 12:46:20.7,363
2015-07-24 12:46:20.7,437
2015-07-24 12:46:20.8,547
2015-07-24 12:46:20.8,560
2015-07-24 12:46:20.9,559
2015-07-24 12:46:20.9,537
2015-07-24 12:46:21.0,500
2015-07-24 12:46:21.0,486
2015-07-24 12:46:21.1,433
2015-07-24 12:46:21.1,411
2015-07-24 12:46:21.2,409
2015-07-24 12:46:21.2,361
2015-07-24 12:46:21.3,347
2015-07-24 12:46:21.3,363
2015-07-24 12:46:21.4,356
2015-07-24 12:46:21.4,350
2015-07-24 12:46:21.5,375
2015-07-24 12:46:21.5,390
2015-07-24 12:46:21.6,355
2015-07-24 12:46:21.6,404
2015-07-24 12:46:21.7,503
2015-07-24 12:46:21.7,560
2015-07-24 12:46:21.8,557
2015-07-24 12:46:21.8,550
2015-07-24 12:46:21.9,528
2015-07-24 12:46:21.9,470
2015-07-24 12:46:22.0,415
2015-07-24 12:46:22.0,382
2015-07-24 12:46:22.1,366
2015-07-24 12:46:22.1,339
2015-07-24 12:46:22.2,329
2015-07-24 12:46:22.2,313
2015-07-24 12:46:22.3,289
2015-07-24 12:46:22.3,291
2015-07-24 12:46:22.4,299
2015-07-24 12:46:22.4,307
2015-07-24 12:46:22.5,304
2015-07-24 12:46:22.5,342
2015-07-24 12:46:22.6,376
2015-07-24 12:46:22.6,427
2015-07-24 12:46:22.7,494
2015-07-24 12:46:22.7,541
2015-07-24 12:46:22.8,540
2015-07-24 12:46:22.8,493
2015-07-24 12:46:22.9,455
2015-07-24 12:46:22.9,434
2015-07-24 12:46:23.0,413
2015-07-24 12:46:23.0,406
2015-07-24 12:46:23.1,395
2015-07-24 12:46:23.1,380
2015-07-24 12:46:23.2,361
2015-07-24 12:46:23.2,358
2015-07-24 12:46:23.3,357
2015-07-24 12:46:23.3,356
2015-07-24 12:46:23.4,360
2015-07-24 12:46:23.4,360
2015-07-24 12:46:23.5,365
2015-07-24 12:46:23.5,352
2015-07-24 12:46:23.6,359
2015-07-24 12:46:23.6,380
2015-07-24 12:46:23.7,444
2015-07-24 12:46:23.7,516
2015-07-24 12:46:23.8,516
2015-07-24 12:46:23.8,493
2015-07-24 12:46:23.9,455
2015-07-24 12:46:23.9,434
2015-07-24 12:46:24.0,428
2015-07-24 12:46:24.0,424
2015-07-24 12:46:24.1,418
2015-07-24 12:46:24.1,410
2015-07-24 12:46:24.2,402
2015-07-24 12:46:24.3,402
2015-07-24 12:46:24.3,403
2015-07-24 12:46:24.3,395
2015-07-24 12:46:24.4,412
2015-07-24 12:46:24.5,396
2015-07-24 12:46:24.5,411
2015-07-24 12:46:24.6,436
2015-07-24 12:46:24.6,433
2015-07-24 12:46:24.7,422
2015-07-24 12:46:24.7,403
2015-07-24 12:46:24.8,440
2015-07-24 12:46:24.8,478
2015-07-24 12:46:24.9,498
2015-07-24 12:46:24.9,490
2015-07-24 12:46:25.0,455
2015-07-24 12:46:25.0,441
2015-07-24 12:46:25.1,426
2015-07-24 12:46:25.1,408
2015-07-24 12:46:25.2,376
2015-07-24 12:46:25.2,349
2015-07-24 12:46:25.3,339
2015-07-24 12:46:25.3,343
2015-07-24 12:46:25.4,370
2015-07-24 12:46:25.4,397
2015-07-24 12:46:25.5,437
2015-07-24 12:46:25.5,446
2015-07-24 12:46:25.6,439
2015-07-24 12:46:25.6,403
2015-07-24 12:46:25.7,356
2015-07-24 12:46:25.7,345
2015-07-24 12:46:25.8,448
2015-07-24 12:46:25.8,584
2015-07-24 12:46:25.9,559
2015-07-24 12:46:25.9,559
2015-07-24 12:46:26.0,560
2015-07-24 12:46:26.0,560
2015-07-24 12:46:26.1,556
2015-07-24 12:46:26.1,540
2015-07-24 12:46:26.2,485
2015-07-24 12:46:26.2,414
2015-07-24 12:46:26.3,373
2015-07-24 12:46:26.3,346
2015-07-24 12:46:26.4,324
2015-07-24 12:46:26.4,348
2015-07-24 12:46:26.5,357
2015-07-24 12:46:26.5,327
2015-07-24 12:46:26.6,296
2015-07-24 12:46:26.6,307
2015-07-24 12:46:26.7,374
2015-07-24 12:46:26.7,495
2015-07-24 12:46:26.8,556
2015-07-24 12:46:26.8,516
2015-07-24 12:46:26.9,454
2015-07-24 12:46:26.9,388
2015-07-24 12:46:27.0,373
2015-07-24 12:46:27.0,393
2015-07-24 12:46:27.1,425
2015-07-24 12:46:27.1,422
2015-07-24 12:46:27.2,410
2015-07-24 12:46:27.2,393
2015-07-24 12:46:27.3,357
2015-07-24 12:46:27.3,370
2015-07-24 12:46:27.4,407
2015-07-24 12:46:27.4,399
2015-07-24 12:46:27.5,411
2015-07-24 12:46:27.5,431
2015-07-24 12:46:27.6,458
2015-07-24 12:46:27.6,498
2015-07-24 12:46:27.7,563
